location,crop,block,days,forage_initial_drywt_g,forage_final_drywt_g,forage_pct_n,forage_pct_c,forage_t0_c_g,forage_t0_n_g,forage_collected_c_g,forage_collected_n_g,forage_pct_remain,forage_pct_c_remain,forage_pct_n_remain,tea_initial_drywt_g,tea_final_drywt_g,tea_pct_n,tea_pct_c,tea_t0_c_g,tea_t0_n_g,tea_collected_c_g,tea_collected_n_g,tea_pct_remain,tea_pct_c_remain,tea_pct_n_remain
WIU,GPC,4,20,14.9,11.597,NA,NA,6.5150250000000005,0.33525,NA,NA,77.832,NA,NA,2.1,1.423,NA,NA,1.0011750000000001,0.08872500000000001,NA,NA,67.76190476190476,NA,NA
WIU,GPC,4,4,15,14.811,2.69,43.8,6.558750000000001,0.33749999999999997,6.487218,0.399897,98.74,98.9093653516295,118.48800000000001,2.2,2.215,3.74,48,1.04885,0.09295000000000002,1.0632,0.08195499999999999,100.68181818181816,101.36816513324116,88.17105970952122
WIU,GPC,4,30,15.7,10.921,3.25,36.8,6.864825,0.35324999999999995,4.018928,0.349472,69.561,58.54377933887608,98.93050247699931,2.1,1.487,3.76,36,1.0011750000000001,0.08872500000000001,0.53532,0.056506,70.80952380952381,53.46917372087796,63.68667230205691
WIU,GPC,4,0,15.5,15.433,2.24,44,6.777375,0.34875,6.79052,0.339526,99.568,100.19395414891459,97.35512544802867,2.2,2.065,4.123,47.93,1.04885,0.09295000000000002,0.989135,0.084665,93.86363636363635,94.30662153787482,91.08660570199031
WIU,GPC,4,25,14.9,11.637,3.18,39.7,6.5150250000000005,0.33525,4.619889000000001,0.37238400000000005,78.101,70.91130118456952,111.07651006711411,2.2,1.44,4.82,47.4,1.04885,0.09295000000000002,0.68255999999999994,0.06912,65.45454545454544,65.07698908328167,74.36256051640666
WIU,GPC,4,6,15.4,15.389,3.03,42,6.733650000000001,0.3465,6.46338,0.46166999999999997,99.929,95.9862778730703,133.23809523809524,2,1.803,4.03,46.6,0.9535,0.0845,0.840198,0.07212,90.14999999999999,88.11725222863136,85.3491124260355
WIU,GPC,4,35,17.1,13.368,3.17,38.7,7.476975000000001,0.38475000000000004,5.1734160000000005,0.42777600000000005,78.175,69.19129728265774,111.18284600389863,2,NA,NA,NA,0.9535,0.0845,NA,NA,NA,NA,NA
WIU,GPC,4,16,16.5,12.431,3.44,36.9,7.214625000000001,0.37124999999999997,4.587039,0.422654,75.339,63.579728676126614,113.84619528619528,2.2,1.742,2.72,27.9,1.04885,0.09295000000000002,0.48601800000000006,0.047034,79.18181818181817,46.33817991133146,50.60139860139859
WIU,PCRO,4,0,17.1,17.1,4.25,44.9,7.677900000000001,0.7353,7.677900000000001,0.7353,100,100,100,2.3,1.99,2.18,41,1.0258,0.0759,0.8159,0.04378,86.5217391304348,79.53792162214856,57.68115942028986
WIU,PCRO,4,30,16.6,11.812,3.28,39.3,7.453400000000001,0.7138,4.642116,0.389796,71.157,62.28185794402553,54.608573830204534,2.1,1.43,3.27,34.5,0.9366000000000001,0.0693,0.49334999999999996,0.04719,68.09523809523809,52.67456758488147,68.0952380952381
WIU,PCRO,4,12,16.7,14.101,2.95,43.8,7.4982999999999995,0.7181,6.176238000000001,0.42303,84.437,82.36851019564436,58.90962261523466,2,1.542,3.83,42.8,0.892,0.066,0.659976,0.058596,77.10000000000001,73.9883408071749,88.78181818181818
WIU,PCRO,4,20,16.9,12.351,3.15,35.2,7.5881,0.7266999999999999,4.347552,0.39523200000000003,73.083,57.29434245726862,54.387229943580586,2.2,1.546,3.59,37.1,0.9812000000000001,0.07260000000000001,0.573566,0.055656,70.27272727272727,58.455564614757435,76.66115702479337
WIU,PCRO,4,4,16.9,16.72,2.37,42.1,7.5881,0.7266999999999999,7.03912,0.40127999999999997,98.935,92.7652508533098,55.219485344708964,2,2.003,3.67,45,0.892,0.066,0.9013500000000001,0.074111,100.15,101.04820627802691,112.28939393939392
WIU,PCRO,4,35,16.7,11.707,NA,NA,7.4982999999999995,0.7181,NA,NA,70.102,NA,NA,2,1.463,3.96,38.4,0.892,0.066,0.5617920000000001,0.05852,73.15,62.981165919282525,88.66666666666667
WIU,PCRO,4,25,16.9,14.268,2.61,31.1,7.5881,0.7266999999999999,4.437348,0.370968,84.426,58.47772169581318,51.04830053667264,2.5,1.793,3.74,33.4,1.115,0.0825,0.598862,0.066341,71.72,53.70959641255606,80.41333333333333
WIU,PCRO,4,8,17.1,15.703,2.55,37.8,7.677900000000001,0.7353,5.935734,0.392575,91.83,77.30934239831203,53.38977288181695,2.1,1.734,2.97,37.6,0.9366000000000001,0.0693,0.651984,0.05202,82.57142857142856,69.61178731582318,75.06493506493506
WIU,PCRO,4,16,16.8,13.421,2.84,38.5,7.543200000000001,0.7223999999999999,5.167085,0.375788,79.887,68.49990720118782,52.01937984496124,NA,1.396,NA,NA,NA,NA,NA,NA,NA,NA,NA
WIU,PCRO,4,6,17.4,16.859,2.74,41.4,7.8126,0.7481999999999999,6.9796260000000006,0.45519300000000007,96.891,89.33806927271331,60.83841218925423,2.2,2.067,3.78,46.5,0.9812000000000001,0.07260000000000001,0.9611550000000001,0.078546,93.95454545454545,97.95709335507541,108.19008264462808
ISU,AR,1,20,21.700000000000003,15.223,NA,NA,9.141125,0.5967500000000001,NA,NA,70.152,NA,NA,2.1,1.217,5.68,46.9,1.0269,0.08977500000000001,0.570773,0.06936900000000001,57.952380952380956,55.58214042263122,77.26984126984128
ISU,AR,1,8,18,16.342000000000002,2.84,43.3,7.5825000000000005,0.495,7.076086000000001,0.4575760000000001,90.789,93.3212792614573,92.43959595959598,2.1,1.576,3.97,47.2,1.0269,0.08977500000000001,0.743872,0.06304,75.04761904761905,72.43860161651573,70.21999443052074
ISU,AR,1,0,22,21.92,3.11,43.4,9.2675,0.605,9.51328,0.67952,99.636,102.65206366333963,112.31735537190085,2.1,2.104,3.78,48.6,1.0269,0.08977500000000001,1.0225440000000001,0.079952,100.19047619047619,99.57581069237513,89.05820105820105
ISU,AR,1,25,21.9,15.797,2.85,41.8,9.225375,0.60225,6.603146,0.44231600000000004,72.132,71.5759088383941,73.4439186384392,2.1,1.162,3.6,42.9,1.0269,0.08977500000000001,0.49849799999999994,0.041831999999999994,55.33333333333332,48.5439672801636,46.596491228070164
ISU,AR,1,12,21.700000000000003,NA,NA,NA,9.141125,0.5967500000000001,NA,NA,NA,NA,NA,2.1,NA,NA,NA,1.0269,0.08977500000000001,NA,NA,NA,NA,NA
ISU,AR,1,35,21,NA,NA,NA,8.84625,0.5775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISU,AR,1,6,18.9,18.771,NA,NA,7.961625,0.5197499999999999,NA,NA,99.317,NA,NA,2.1,2.009,NA,NA,1.0269,0.08977500000000001,NA,NA,95.66666666666666,NA,NA
ISU,AR,1,30,22,15.01,3.6,41.6,9.2675,0.605,6.24416,0.54036,68.227,67.376962503372,89.31570247933884,2.1,1.209,5.2,49.7,1.0269,0.08977500000000001,0.600873,0.06286800000000001,57.57142857142858,58.513292433537835,70.02840434419382
ISU,AR,1,16,20.5,17.617,3.2,41.7,8.635625000000001,0.56375,7.346289,0.563744,85.937,85.06956937106462,99.9989356984479,2.1,1.38,4.4,49.5,1.0269,0.08977500000000001,0.6830999999999999,0.06071999999999999,65.71428571428571,66.52059596844873,67.63575605680867
ISU,AR,1,4,18.4,18.404,2.74,43.1,7.7509999999999994,0.506,7.932124,0.496908,100.022,102.33678235066444,98.20316205533597,2.2,2.008,3.75,48.5,1.0758,0.09405000000000001,0.97388,0.076304,91.27272727272727,90.52612009667223,81.13131313131312
ISU,GPC,1,0,12.9,12.776,2.24,44,5.711475,0.27735,5.62144,0.281072,99.039,98.42361211420867,101.34198665945556,2.1,1.994,4.123,47.93,1.01115,0.084,0.9551259999999999,0.08175400000000001,94.95238095238095,94.45937793601344,97.32619047619048
ISU,GPC,1,35,16.3,12.889,2.2,43.1,7.216825,0.35045,5.555159,0.283558,79.074,76.97511024584911,80.91254101869025,2.1,1.16,4.67,44.8,1.01115,0.084,0.5196799999999999,0.05452,55.238095238095234,51.394946348217374,64.9047619047619
ISU,GPC,1,16,12.6,11.665,NA,NA,5.57865,0.2709,NA,NA,92.579,NA,NA,2.1,1.442,NA,NA,1.01115,0.084,NA,NA,68.66666666666667,NA,NA
ISU,GPC,1,30,12.7,11.602,NA,NA,5.6229249999999995,0.27304999999999996,NA,NA,91.354,NA,NA,2.1,1.626,NA,NA,1.01115,0.084,NA,NA,77.42857142857143,NA,NA
ISU,GPC,1,4,16.8,16.732,2.21,45.1,7.4382,0.36119999999999997,7.546132,0.368104,99.595,101.45104998521148,101.91140642303434,2.1,2.042,3.88,49,1.01115,0.084,1.0005799999999998,0.07963799999999999,97.23809523809523,98.9546555901696,94.80714285714284
ISU,GPC,1,6,19.5,19.154,2.08,44.4,8.633625,0.41924999999999996,8.504376,0.40223400000000004,98.226,98.50295791165357,95.9413237924866,2.1,1.91,3.84,48.6,1.01115,0.084,0.92826,0.07257999999999999,90.95238095238093,91.80240320427237,86.40476190476188
ISU,GPC,1,25,15.6,NA,1.11,34.2,6.906899999999999,0.3354,NA,NA,NA,NA,NA,2.2,1.206,5.14,46,1.0593000000000001,0.08800000000000001,0.55476,0.06150599999999999,54.81818181818181,52.37043330501274,69.8931818181818
ISU,GPC,1,8,20,18.672,2.12,42.9,8.855,0.42999999999999994,8.010288000000001,0.392112,93.36,90.46062111801243,91.18883720930235,2.1,1.498,4.19,48.3,1.01115,0.084,0.723534,0.062916,71.33333333333333,71.55555555555556,74.9
ISU,GPC,1,20,19.6,16.412,3.38,38.5,8.677900000000001,0.4214,6.31862,0.5580080000000001,83.735,72.81277728482696,132.41765543426675,2.1,1.238,NA,NA,1.01115,0.084,NA,NA,58.95238095238094,NA,NA
ISU,GPC,1,12,14.3,14.017,NA,NA,6.331325,0.30745,NA,NA,98.021,NA,NA,NA,1.571,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISU,WPC,1,6,11.8,11.13,2.05,34.3,5.094650000000001,0.31565,3.8175900000000005,0.22260000000000002,94.322,74.93331239633734,70.52114683985428,2.1,2.037,NA,NA,1.01745,0.087675,NA,NA,97,NA,NA
ISU,WPC,1,12,8,6.8870000000000005,3.02,40.9,3.454,0.214,2.816783,0.20661000000000002,86.088,81.55133178922988,96.54672897196262,2.1,1.571,3.63,38.2,1.01745,0.087675,0.600122,0.056555999999999995,74.80952380952381,58.982947564990916,64.50641573994866
ISU,WPC,1,20,8.1,7.304,3.02,34.5,3.497175,0.21667499999999998,2.51988,0.21912,90.173,72.0547298891248,101.12841813776394,2.1,1.465,3.67,36.6,1.01745,0.087675,0.53619000000000006,0.054205,69.76190476190476,52.699395547692774,61.82492158540063
ISU,WPC,1,0,13.1,12.995,2.61,42.2,5.655925,0.350425,5.48389,0.33786999999999995,99.198,96.95832246714728,96.41720767639293,2,1.976,3.82,49.1,0.969,0.0835,0.970216,0.075088,98.8,100.12549019607843,89.92574850299401
ISU,WPC,1,25,10.3,6.811,3.09,34.4,4.447025000000001,0.275525,2.342984,0.211141,66.126,52.686548872560856,76.63224752744759,2.1,1.781,2.75,24.6,1.01745,0.087675,0.43812599999999996,0.049867999999999996,84.8095238095238,43.06118236768391,56.878243512974045
ISU,WPC,1,16,7.800000000000001,6.0760000000000005,3.24,40.9,3.3676500000000007,0.20865,2.485084,0.19443200000000002,77.897,73.79282288836427,93.18571770908221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISU,WPC,1,8,10.7,10.098,2.87,39.5,4.619725,0.28622499999999995,3.9887100000000006,0.29284200000000005,94.374,86.34085362223944,102.31181762599357,2.1,1.718,2.99,31.9,1.01745,0.087675,0.548042,0.051539999999999996,81.80952380952381,53.864268514423316,58.7852865697177
ISU,WPC,1,4,8.5,8.492,2.88,43.1,3.669875,0.227375,3.6600520000000003,0.24626800000000004,99.906,99.73233420756839,108.30918086860915,2.3,2.197,3.91,46.7,1.11435,0.096025,1.025999,0.08568300000000001,95.5217391304348,92.07152151478442,89.229888049987
ISU,WPC,1,35,12,10.069,3.09,39.4,5.181,0.321,3.9671860000000003,0.312139,83.908,76.5718201119475,97.23956386292835,2.1,1.383,3.51,36,1.01745,0.087675,0.49788,0.048405000000000004,65.85714285714286,48.934099955771785,55.209580838323355
ISU,WPC,1,30,20.4,16.738,3.42,41.2,8.8077,0.5457,6.896056,0.569092,82.049,78.29576393383061,104.28660436137073,2,1.337,4.63,46.2,0.969,0.0835,0.617694,0.061501999999999994,66.85,63.74551083591331,73.65508982035927
ISU,CR,1,0,18.9,18.9,2.08,43.2,8.131725,0.378,8.1648,0.3969,100,100.40674026728647,104.99999999999999,2.1,2.023,3.67,48.5,1.01115,0.078225,0.981155,0.074851,96.33333333333334,97.03357563170647,95.68680089485458
ISU,CR,1,16,18.6,14.501,2.62,42.5,8.002650000000001,0.37200000000000005,6.1629249999999995,0.37702599999999997,77.962,77.01105258882993,101.3510752688172,2.1,1.249,4.92,45.9,1.01115,0.078225,0.5732910000000001,0.061201000000000005,59.47619047619048,56.69692923898533,78.23713646532438
ISU,CR,1,12,18.5,15.873,2.36,42.7,7.959625000000001,0.37,6.7777709999999995,0.380952,85.8,85.15188843695525,102.96000000000001,2.1,1.53,4.29,46.2,1.01115,0.078225,0.70686,0.06579,72.85714285714285,69.90654205607477,84.10354745925216
ISU,CR,1,8,18.2,16.88,NA,NA,7.83055,0.364,NA,NA,92.747,NA,NA,2.2,1.727,NA,NA,1.0593000000000001,0.08195000000000001,NA,NA,78.5,NA,NA
